cycle,rank,feature,cycle_firing_frequency,global_firing_frequency,specificity,cycle_mean_activation
2,32,460,0.19837890625,0.15046142578125,0.047917480468749996,0.07747433133423329
2,33,556,0.1573046875,0.10940673828125,0.04789794921875001,0.03539851356297732
2,34,446,0.18064453125,0.1329833984375,0.04766113281249998,0.06794531859457492
2,35,191,0.21265625,0.165242919921875,0.04741333007812498,0.08941175013780595
2,36,746,0.14529296875,0.09826171875,0.04703125,0.03455033991485834
2,37,502,0.2153515625,0.16841796875,0.04693359375,0.08438607893884181
2,38,1569,0.11662109375,0.06985107421875,0.04677001953125,0.027781778164207935
2,39,843,0.22111328125,0.1751513671875,0.0459619140625,0.0874859194457531
2,40,1542,0.128046875,0.08221923828125,0.04582763671875001,0.029652641266584397
2,41,224,0.17384765625,0.12810302734375,0.04574462890625,0.055060031600296495
2,42,475,0.1587890625,0.11353759765625,0.04525146484374999,0.092881001830101
2,43,1486,0.132109375,0.087265625,0.04484375,0.019773913864046335
2,44,1859,0.131875,0.08718017578125,0.04469482421875,0.0343124046549201
2,45,1844,0.14990234375,0.105245361328125,0.044656982421875005,0.05524251215159893
2,46,135,0.1391796875,0.09473388671875,0.04444580078125002,0.08790683209896087
2,47,1488,0.18228515625,0.137855224609375,0.044429931640625,0.08149289369583129
2,48,193,0.14240234375,0.098082275390625,0.04432006835937499,0.04834010858088732
2,49,318,0.0987890625,0.0545166015625,0.044272460937499994,0.021236710641533138
2,50,121,0.2527734375,0.209732666015625,0.04304077148437496,0.03678300847299397
3,1,252,0.24828125,0.18085205078125,0.06742919921875001,0.13593066774308682
3,2,771,0.247578125,0.180670166015625,0.06690795898437502,0.09879457153379917
3,3,170,0.1984765625,0.1421533203125,0.05632324218750001,0.05596115052700043
3,4,460,0.20337890625,0.15046142578125,0.05291748046875,0.07348565321415662
3,5,31,0.1796875,0.134051513671875,0.04563598632812499,0.09710597515106201
3,6,567,0.1745703125,0.1326513671875,0.04191894531249998,0.04812626810744405
3,7,1410,0.1262109375,0.088914794921875,0.03729614257812501,0.03332956889644265
3,8,1240,0.14513671875,0.10900390625,0.0361328125,0.08365180782973766
3,9,1050,0.1782421875,0.14243408203125,0.03580810546875002,0.04265245985239744
3,10,1593,0.16455078125,0.128988037109375,0.03556274414062499,0.05102425489574671
3,11,1497,0.16908203125,0.13361572265625,0.035466308593749996,0.03009333327412605
3,12,493,0.12453125,0.090904541015625,0.03362670898437499,0.02988757349550724
3,13,703,0.1251171875,0.0927734375,0.032343750000000004,0.030765880644321442
3,14,1083,0.15421875,0.123475341796875,0.03074340820312499,0.028168092472478746
3,15,709,0.12107421875,0.09123291015625,0.029841308593750004,0.028260556273162363
3,16,561,0.12072265625,0.090975341796875,0.029747314453125007,0.041503473669290546
3,17,1382,0.1269140625,0.09732421875,0.02958984375000001,0.051682111695408824
3,18,1607,0.13251953125,0.10296630859375,0.02955322265624999,0.028361113145947456
3,19,1488,0.16697265625,0.137855224609375,0.029117431640624997,0.07132477335631847
3,20,994,0.14251953125,0.1136474609375,0.028872070312499998,0.04388698223978281
3,21,264,0.14359375,0.115308837890625,0.02828491210937499,0.03196274392306805
3,22,454,0.16935546875,0.14133056640625,0.02802490234374999,0.057600328624248506
3,23,712,0.15646484375,0.128582763671875,0.02788208007812501,0.032794827260077
3,24,667,0.1451171875,0.11751953125,0.02759765624999999,0.03498383274301887
3,25,1264,0.1397265625,0.112156982421875,0.027569580078125017,0.033611229583621026
3,26,917,0.1163671875,0.089066162109375,0.027301025390624997,0.025930006839334965
3,27,211,0.21115234375,0.18412353515625,0.02702880859375001,0.0790292600542307
3,28,1318,0.13453125,0.107845458984375,0.026685791015624988,0.08165388613939285
3,29,240,0.110390625,0.083729248046875,0.02666137695312501,0.02979536535218358
3,30,446,0.159609375,0.1329833984375,0.026625976562499987,0.05588467031717301
3,31,74,0.13498046875,0.108521728515625,0.026458740234375,0.1009669391810894
3,32,808,0.15080078125,0.1245751953125,0.02622558593749999,0.0342363041266799
3,33,214,0.20595703125,0.17979736328125,0.026159667968749994,0.08785704225301742
3,34,1235,0.1865625,0.1604052734375,0.026157226562499997,0.056225607469677925
3,35,977,0.13544921875,0.109521484375,0.025927734374999983,0.11133911915123462
3,36,475,0.13943359375,0.11353759765625,0.02589599609375,0.0831411299854517
3,37,1069,0.1903515625,0.164466552734375,0.025885009765624994,0.04520374536514282
3,38,1135,0.13931640625,0.1134326171875,0.025883789062499996,0.02957976147532463
3,39,1613,0.14068359375,0.11505615234375,0.025627441406250007,0.02898521464318037
3,40,941,0.1010546875,0.075445556640625,0.02560913085937501,0.022006360832601785
3,41,670,0.126171875,0.100584716796875,0.025587158203124988,0.02627745259553194
3,42,1233,0.19060546875,0.165213623046875,0.025391845703125,0.03781503070145845
3,43,1342,0.14291015625,0.11755615234375,0.025354003906250006,0.04652999605983496
3,44,924,0.14158203125,0.116234130859375,0.025347900390624983,0.049798401296138765
3,45,853,0.1095703125,0.08439697265625,0.025173339843750003,0.02331378564238548
3,46,1951,0.11390625,0.088780517578125,0.025125732421875005,0.02391074753366411
3,47,1844,0.13009765625,0.105245361328125,0.024852294921875004,0.04725295078009367
3,48,921,0.1186328125,0.093818359375,0.02481445312500001,0.053640634827315806
3,49,1766,0.19046875,0.165673828125,0.024794921874999987,0.044899693951010705
3,50,1037,0.136328125,0.1116064453125,0.024721679687499998,0.03298593364655972
4,1,771,0.21833984375,0.180670166015625,0.03766967773437502,0.08540073685348033
4,2,1978,0.15345703125,0.124383544921875,0.02907348632812498,0.03837304916232824
4,3,752,0.1533203125,0.125938720703125,0.027381591796874993,0.041111049465835096
4,4,252,0.206875,0.18085205078125,0.026022949218750008,0.10514367334544658
4,5,31,0.15802734375,0.134051513671875,0.023975830078124982,0.08495609913021326
4,6,1737,0.0972265625,0.07529541015625,0.021931152343749996,0.023658346273005008
4,7,726,0.14384765625,0.12240478515625,0.02144287109375001,0.04105339005589485
4,8,1497,0.1546484375,0.13361572265625,0.021032714843750022,0.026401235833764077
4,9,1083,0.1444140625,0.123475341796875,0.020938720703124997,0.02591540027409792
4,10,567,0.1534765625,0.1326513671875,0.02082519531249999,0.039282240606844425
4,11,460,0.17119140625,0.15046142578125,0.02072998046875002,0.05624586898833513
4,12,454,0.160703125,0.14133056640625,0.019372558593750006,0.057085874564945696
4,13,1342,0.13666015625,0.11755615234375,0.01910400390625,0.04318069752305746
4,14,1382,0.11634765625,0.09732421875,0.019023437500000004,0.04792587749660015
4,15,21,0.0915234375,0.073011474609375,0.018511962890624997,0.021705216243863106
4,16,709,0.10955078125,0.09123291015625,0.018317871093750007,0.026849181689321995
4,17,703,0.11046875,0.0927734375,0.017695312500000004,0.026258464008569717
4,18,200,0.11666015625,0.09899658203125,0.01766357421874999,0.040655040629208085
4,19,1296,0.1021484375,0.084615478515625,0.017532958984375,0.030026242360472678
4,20,1699,0.11603515625,0.0985498046875,0.017485351562499987,0.0278226999938488
4,21,1245,0.1296875,0.1124169921875,0.017270507812500016,0.02643795171752572
4,22,509,0.10140625,0.084146728515625,0.017259521484375,0.023512464184314012
4,23,718,0.10763671875,0.090458984375,0.017177734375000003,0.021794492062181234
4,24,240,0.100625,0.083729248046875,0.01689575195312501,0.027912545707076786
4,25,921,0.1105859375,0.093818359375,0.016767578125,0.049715531654655934
4,26,1233,0.18171875,0.165213623046875,0.016505126953125004,0.03436164431273937
4,27,1544,0.15837890625,0.142041015625,0.016337890625000018,0.04372014943510294
4,28,1494,0.1181640625,0.1018994140625,0.0162646484375,0.027933943793177606
4,29,1118,0.17912109375,0.16298583984375,0.01613525390624998,0.03378802005201578
4,30,2023,0.119296875,0.103330078125,0.015966796874999994,0.02668673163279891
4,31,994,0.12955078125,0.1136474609375,0.015903320312499997,0.038660213127732275
4,32,264,0.13087890625,0.115308837890625,0.015570068359375008,0.029804297257214785
4,33,1235,0.1757421875,0.1604052734375,0.015336914062500012,0.05237173687666655
4,34,977,0.1248046875,0.109521484375,0.015283203124999992,0.09963584065437317
4,35,917,0.1042578125,0.089066162109375,0.015191650390625006,0.022113326136022807
4,36,1538,0.107265625,0.0921337890625,0.015131835937500004,0.037993071638047694
4,37,561,0.10607421875,0.090975341796875,0.015098876953125007,0.03698490042239427
4,38,124,0.15380859375,0.138817138671875,0.014991455078124993,0.04347518783062696
4,39,644,0.1138671875,0.099334716796875,0.014532470703124994,0.027303389590233564
4,40,314,0.10134765625,0.086905517578125,0.014442138671875007,0.08649293020367622
4,41,918,0.0798828125,0.065592041015625,0.014290771484374992,0.02601375784724951
4,42,1090,0.1558203125,0.141552734375,0.014267578125000013,0.0410118006542325
4,43,263,0.10654296875,0.09229248046875,0.014250488281250001,0.036969946287572386
4,44,303,0.1346484375,0.120518798828125,0.014129638671875,0.027251798529177904
4,45,667,0.1316015625,0.11751953125,0.014082031249999988,0.030480024665594102
4,46,1239,0.13494140625,0.120943603515625,0.013997802734375009,0.06845552295446396
4,47,1318,0.12181640625,0.107845458984375,0.013970947265624992,0.07016798496246338
4,48,433,0.12765625,0.113699951171875,0.013956298828125005,0.03290983250364661
4,49,1552,0.08953125,0.0756591796875,0.013872070312500012,0.028625689558684827
4,50,1050,0.1562890625,0.14243408203125,0.01385498046875,0.034858860485255716
5,1,771,0.2089453125,0.180670166015625,0.028275146484375013,0.07763804575428367
5,2,752,0.15271484375,0.125938720703125,0.02677612304687499,0.04188417306169868
5,3,1978,0.14091796875,0.124383544921875,0.016534423828125006,0.03415325924754143
5,4,1118,0.179375,0.16298583984375,0.01638916015625,0.03353432610630989
5,5,1737,0.09029296875,0.07529541015625,0.014997558593749988,0.022507750261574984
5,6,1479,0.1318359375,0.118896484375,0.012939453125,0.031711381431668996
5,7,303,0.1331640625,0.120518798828125,0.012645263671875018,0.026852872520685196
5,8,709,0.1037109375,0.09123291015625,0.012478027343750003,0.025906379595398904
5,9,1245,0.12458984375,0.1124169921875,0.012172851562500003,0.025525088533759118
5,10,2003,0.09982421875,0.087784423828125,0.012039794921875,0.019860609583556652
5,11,264,0.12734375,0.115308837890625,0.012034912109375004,0.028682009056210517
5,12,644,0.1113671875,0.099334716796875,0.012032470703125006,0.026879815254360437
5,13,1296,0.096640625,0.084615478515625,0.012025146484374999,0.02854746436700225
5,14,454,0.15298828125,0.14133056640625,0.01165771484375,0.053375303894281384
5,15,1083,0.1350390625,0.123475341796875,0.011563720703125002,0.02405337240546942
5,16,1476,0.08478515625,0.07328369140625,0.01150146484374999,0.03710682073608041
5,17,524,0.1004296875,0.089354248046875,0.011075439453125002,0.024463620986789465
5,18,200,0.11005859375,0.09899658203125,0.01106201171875,0.03849798362702131
5,19,1235,0.17146484375,0.1604052734375,0.011059570312500017,0.050888012796640396
5,20,21,0.083984375,0.073011474609375,0.010972900390624998,0.019395131543278696
5,21,509,0.0950390625,0.084146728515625,0.010892333984374988,0.021241434421390294
5,22,799,0.0879296875,0.0770458984375,0.01088378906250001,0.022608185578137638
5,23,1494,0.1127734375,0.1018994140625,0.010874023437500005,0.026322389617562295
5,24,460,0.16107421875,0.15046142578125,0.010612792968750007,0.05238044675439596
5,25,994,0.12412109375,0.1136474609375,0.010473632812499994,0.035761715397238734
5,26,124,0.1491796875,0.138817138671875,0.010362548828124984,0.04259991676546633
5,27,921,0.10390625,0.093818359375,0.010087890625000012,0.04625963736325502
5,28,1951,0.0988671875,0.088780517578125,0.010086669921875,0.021918327677994967
5,29,482,0.13685546875,0.126800537109375,0.010054931640624987,0.029717722311615943
5,30,1382,0.10736328125,0.09732421875,0.010039062500000001,0.04363894689828157
5,31,32,0.1075390625,0.097554931640625,0.00998413085937501,0.023798229340463876
5,32,1552,0.085546875,0.0756591796875,0.0098876953125,0.026919769775122403
5,33,1848,0.09640625,0.08662841796875,0.009777832031250003,0.061478087678551674
5,34,1544,0.15181640625,0.142041015625,0.009775390625000019,0.042368317153304816
5,35,299,0.132734375,0.1230712890625,0.009663085937499982,0.04140272356569767
5,36,1171,0.08025390625,0.0706103515625,0.0096435546875,0.024477336164563893
5,37,969,0.18515625,0.17554443359375,0.009611816406250001,0.03665988143533468
5,38,238,0.0936328125,0.0842529296875,0.00937988281249999,0.020698383878916503
5,39,74,0.11775390625,0.108521728515625,0.009232177734375,0.08442197218537331
5,40,1779,0.13810546875,0.128912353515625,0.009193115234374993,0.10609508335590362
5,41,1462,0.07865234375,0.06947509765625,0.009177246093750008,0.024778898395597933
5,42,1081,0.10990234375,0.100743408203125,0.00915893554687501,0.048146276324987414
5,43,539,0.11453125,0.1054541015625,0.009077148437500002,0.048574498668313024
5,44,1674,0.08720703125,0.0781396484375,0.009067382812499997,0.0403831835091114
5,45,1262,0.116796875,0.10776123046875,0.009035644531249998,0.05507190883159638
5,46,265,0.1526953125,0.143729248046875,0.008966064453125006,0.030335275232791902
5,47,1998,0.1274609375,0.11849853515625,0.008962402343750009,0.02917833875864744
5,48,169,0.119296875,0.11037109375,0.00892578125,0.026695560142397882
5,49,6,0.10654296875,0.097618408203125,0.008924560546874988,0.023979678228497506
5,50,1862,0.13005859375,0.12116455078125,0.008894042968750002,0.03210993694141507
6,1,752,0.1445703125,0.125938720703125,0.018631591796874986,0.03885728266090155
6,2,771,0.195859375,0.180670166015625,0.015189208984375008,0.07352442394010722
6,3,1871,0.1394921875,0.12495849609375,0.014533691406250007,0.03334088835865259
6,4,1978,0.1387109375,0.124383544921875,0.014327392578124987,0.03314562760293484
6,5,1038,0.13568359375,0.1229296875,0.012753906250000002,0.0387665126286447
6,6,1862,0.133046875,0.12116455078125,0.011882324218750004,0.0330611364915967
6,7,1118,0.17404296875,0.16298583984375,0.011057128906249991,0.03167584542185068
6,8,1737,0.08634765625,0.07529541015625,0.011052246093749996,0.021429103780537844
6,9,1997,0.11873046875,0.10806884765625,0.010661621093750004,0.032042548414319756
6,10,1479,0.12931640625,0.118896484375,0.010419921874999988,0.030982252657413483
